customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
GEN-06570,Male,-0.0332421364795785,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.44964736705647,8310.55,No
GEN-06571,Female,-0.024479939626713007,Yes,Yes,74,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.42786864573043,8543.25,No
GEN-06572,Male,0.938611213731869,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.295866675981614,1339.8,No
GEN-06573,Male,-0.07462739049458487,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.91686824291865,155.35,No
GEN-06574,Female,0.026094653965822612,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.984704561694848,1133.7,No
GEN-06575,Female,-0.012320652041306787,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.01863353140614,4845.4,No
GEN-06576,Female,0.941468808370277,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.013935539561896,1306.3,No
GEN-06577,Male,0.016141373782717093,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.169856074413747,635.9,No
GEN-06578,Female,-0.001389803138375693,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.29742070731885,2995.45,Yes
GEN-06579,Female,0.016222841537975742,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.64048077129915,2874.15,Yes
GEN-06580,Male,0.9673731664870837,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.38279255377007,497.6,No
GEN-06581,Female,1.0017362685665143,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),16.719864091629976,106.8,No
GEN-06582,Male,0.021435168463566877,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),111.36018623429828,6449.15,No
GEN-06583,Female,1.0438407858894003,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.24362700169951,69.55,Yes
GEN-06584,Male,-0.015596113285015513,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.00112535790299,2564.3,Yes
GEN-06585,Male,0.006555111457565666,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),94.11379592299214,6330.4,No
GEN-06586,Female,0.007905398293717399,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.30573849702149,62.25,Yes
GEN-06587,Female,-0.00799115940875288,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.89565659557487,255.55,No
GEN-06588,Female,-0.006472881968316479,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,15.114920522569086,331.6,No
GEN-06589,Female,-0.017613991219699504,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.806321208945075,599.25,No
GEN-06590,Female,-0.023675535660949487,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.03489354933666,672.55,Yes
GEN-06591,Male,1.042995236297819,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.91055347911517,45.85,No
GEN-06592,Female,-0.010162696917032208,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.33359782672637,49.55,No
GEN-06593,Female,0.05570807711120307,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,103.37498211197465,6838.6,No
GEN-06594,Male,-0.025288594973712653,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.37185692157183,740.3,Yes
GEN-06595,Female,1.043305124596956,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.22754069764594,70.6,No
GEN-06596,Female,-0.006691850910594853,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),17.755189317351373,1584.8,No
GEN-06597,Male,-0.03348511352389865,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4321937542996,5601.4,No
GEN-06598,Male,0.001545243270479285,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.49244017505488,6132.7,No
GEN-06599,Male,-0.028101249760821075,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.54403821378809,1363.45,No
GEN-06600,Male,0.007097538192513168,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.83062024413854,253.9,No
GEN-06601,Female,0.040244096696197794,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.609862984763087,222.65,No
GEN-06602,Male,0.06599611045685372,Yes,Yes,73,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,93.61730789864001,6668.05,No
GEN-06603,Male,0.001376905615314372,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.85120067577422,2186.4,Yes
GEN-06604,Male,1.022913221330717,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.79346615044061,74.4,Yes
GEN-06605,Female,0.9871697425013433,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,106.66860907633405,4830.25,Yes
GEN-06606,Male,1.0263732744097698,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.959511424321224,25.05,Yes
GEN-06607,Female,0.06216934383197217,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.01848234932396,612.1,No
GEN-06608,Female,-0.059603370183989514,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.11504674272327,1090.65,No
GEN-06609,Male,-0.0094445108277191,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.18590037529538,123.65,Yes
GEN-06610,Male,0.03136041630005821,No,No,11,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,45.247032599325635,373.0,No
GEN-06611,Female,0.04946595728094287,No,Yes,8,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.11807824373298,651.4,Yes
GEN-06612,Male,-0.02891036620821706,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,17.089574419532752,1099.6,Yes
GEN-06613,Male,0.9728702436635045,Yes,No,74,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.643099248724447,1802.55,No
GEN-06614,Male,-0.023505589618031255,No,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.14354432292959,70.45,No
GEN-06615,Male,-0.06283735861164416,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,112.0818263808505,6448.05,Yes
GEN-06616,Male,-0.005236692437476804,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.48829348537019,696.35,Yes
GEN-06617,Male,-0.046942084670338544,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.303473564320704,613.95,No
GEN-06618,Male,0.0393840871817116,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.64322994390976,171.15,Yes
GEN-06619,Male,0.06848527939572378,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.96985733478262,336.7,No
GEN-06620,Female,0.06646059573942943,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,13.901575209463747,144.15,No
GEN-06621,Male,0.9377239716364273,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.28644901417124,6503.2,No
GEN-06622,Male,-0.030812149855473748,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),96.56676310296805,5812.0,No
GEN-06623,Female,0.04180775964339692,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),15.366940298019191,1016.7,No
GEN-06624,Female,0.0030481773410556915,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.391959027454575,44.9,Yes
GEN-06625,Female,-0.05728068440528152,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.196199872550565,389.1,Yes
GEN-06626,Female,1.012314913203827,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.4000577348265,2656.5,Yes
GEN-06627,Male,-0.010936525409720323,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.53952338646007,81.0,Yes
GEN-06628,Male,-0.013483924867389079,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.78985315237138,6075.9,No
GEN-06629,Male,-0.008972866781824053,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.57431648359044,2211.8,No
GEN-06630,Male,-0.03432350506719214,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.343384791629095,505.45,No
GEN-06631,Female,0.9899130404068825,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),101.91110792930854,5166.2,No
GEN-06632,Male,-0.04467744090124043,No,No,47,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,47.84502756963602,2075.1,No
GEN-06633,Male,0.007505560848565384,No,No,74,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.93959434998976,7752.3,Yes
GEN-06634,Male,0.9184639012810342,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.49517102303463,2948.6,No
GEN-06635,Male,0.0005105639706863178,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),56.5615994463034,2651.2,No
GEN-06636,Female,0.9631755622132777,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25248110831596,235.5,Yes
GEN-06637,Female,0.0001739503707630203,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.449767393741666,314.6,No
GEN-06638,Male,0.9828559129457742,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.406470576566,2082.95,Yes
GEN-06639,Female,1.0161784911770457,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.20312223979032,2193.65,No
GEN-06640,Male,0.013994750266092157,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.885455347530876,55.7,No
GEN-06641,Male,0.06180359980585771,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.368407890045226,324.25,Yes
GEN-06642,Female,0.0034888956217800217,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.74057428906413,1270.2,Yes
GEN-06643,Female,-0.031897642658126966,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.617147604288835,198.1,No
GEN-06644,Female,0.0069744306557282506,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.34539497736099,1028.75,No
GEN-06645,Female,0.013588142652881411,Yes,Yes,45,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.67229484815757,1620.25,No
GEN-06646,Male,0.9587069605895169,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.47552893762516,334.65,Yes
GEN-06647,Female,-0.03827641181278242,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.96201877115749,784.25,No
GEN-06648,Male,0.029908603332025475,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.656392049153716,1205.05,No
GEN-06649,Male,-0.015736129523067497,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.835005105016993,1205.05,No
GEN-06650,Female,-0.026475967937179178,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.267005719020307,20.9,No
GEN-06651,Male,-0.045521572284759226,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.263010894897477,21.05,No
GEN-06652,Female,-0.019023432794369518,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,67.69072978560976,220.45,No
GEN-06653,Male,-0.033985826034334546,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,86.8054127721299,6152.4,No
GEN-06654,Female,0.07558796799330146,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.17864651936928,74.2,No
GEN-06655,Female,-0.01987273129482486,No,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,83.20194117461062,3201.55,Yes
GEN-06656,Female,0.01073444772770002,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.372698176981892,970.85,No
GEN-06657,Male,-0.014659007587455173,No,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.99865742378363,5882.75,No
GEN-06658,Male,0.9926085321164556,Yes,No,28,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.72093559862145,1032.0,Yes
GEN-06659,Female,0.047778838169567024,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.14597232739419,54.5,No
GEN-06660,Male,0.002452683218932052,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.39523332955044,930.4,Yes
GEN-06661,Male,-0.006747969270439941,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.14383333480549,773.65,Yes
GEN-06662,Female,0.02151640580047558,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),102.09943360855257,6018.65,No
GEN-06663,Female,0.015442480942161886,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.70506829242933,1115.2,Yes
GEN-06664,Male,0.011651287126066114,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.3162391259958,713.0,Yes
GEN-06665,Female,-0.02342729913420831,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.01658671124858,5711.05,No
GEN-06666,Male,-0.02173718773028772,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,15.470397907256578,111.65,No
GEN-06667,Female,1.0036558797193846,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.6846239148112,3670.5,No
GEN-06668,Male,-0.017267139625987662,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.23050942931819,3168.75,No
GEN-06669,Female,-0.04955687888493492,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.254328091913322,1534.05,No
GEN-06670,Male,0.001742170535960823,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.432508795906873,20.5,Yes
GEN-06671,Female,-0.041473651308231406,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.01316788926698,18.85,No
GEN-06672,Female,-0.04451758573001387,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.02908072817695,1972.35,No
GEN-06673,Female,-0.004957546418857883,No,No,74,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),105.4300399233829,7261.25,No
GEN-06674,Female,1.040525500081548,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.83626855902584,6479.4,No
GEN-06675,Female,1.0837574193762343,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.67956552223615,2287.25,Yes
GEN-06676,Male,-0.0004552870150336182,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.056405337833347,135.0,Yes
GEN-06677,Male,1.0291123472813493,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.46607055878427,5568.35,Yes
GEN-06678,Male,0.05560625881026988,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,91.07088790988443,1682.4,No
GEN-06679,Male,0.032166762644182674,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8558749275425,7616.0,No
GEN-06680,Male,0.023432204680609837,No,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,47.33514622063511,1023.85,No
GEN-06681,Male,1.0822889198126653,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.77762488880778,533.05,No
