feedback_id,customerID,submission_date,rating_score,feedback_text
FB-0008470,GEN-01426,2025-07-23,5,"Excellent service, very satisfied!"
FB-0008471,GEN-01427,2026-05-20,4,"Good service, but could be slightly faster."
FB-0008472,GEN-01428,2025-09-17,4,"Good service, but could be slightly faster."
FB-0008473,GEN-01429,2026-05-01,2,Customer support was not helpful.
FB-0008474,GEN-01430,2026-01-01,2,Customer support was not helpful.
FB-0008475,GEN-01431,2026-02-05,4,Mostly positive experience.
FB-0008476,GEN-01432,2026-06-22,4,Mostly positive experience.
FB-0008477,GEN-01433,2025-07-17,5,"Fast and reliable, highly recommend."
FB-0008478,GEN-01434,2026-02-03,3,Service is average. Room for improvement.
FB-0008479,GEN-01435,2026-06-09,2,"Poor experience, frequent disconnects."
FB-0008480,GEN-01436,2025-08-16,2,Customer support was not helpful.
FB-0008481,GEN-01437,2025-11-25,3,Had a few minor issues.
FB-0008482,GEN-01438,2026-03-17,3,"It's okay, but not great."
FB-0008483,GEN-01439,2026-01-10,2,Not happy with the service.
FB-0008484,GEN-01440,2025-07-01,3,Had a few minor issues.
FB-0008485,GEN-01441,2025-11-19,1,Constantly having problems.
FB-0008486,GEN-01442,2026-04-18,5,"Great experience, no issues."
FB-0008487,GEN-01443,2025-10-26,2,Customer support was not helpful.
FB-0008488,GEN-01444,2025-08-11,5,"Excellent service, very satisfied!"
FB-0008489,GEN-01445,2025-08-21,2,Customer support was not helpful.
FB-0008490,GEN-01446,2026-04-16,5,"Excellent service, very satisfied!"
FB-0008491,GEN-01447,2025-08-28,4,"Good service, but could be slightly faster."
FB-0008492,GEN-01448,2025-10-08,4,Happy with the service overall.
FB-0008493,GEN-01449,2026-03-29,3,Service is average. Room for improvement.
FB-0008494,GEN-01450,2025-07-30,5,"Fast and reliable, highly recommend."
FB-0008495,GEN-01451,2025-08-16,1,Extremely dissatisfied.
FB-0008496,GEN-01452,2025-09-17,5,"Excellent service, very satisfied!"
FB-0008497,GEN-01453,2025-12-21,4,Mostly positive experience.
FB-0008498,GEN-01454,2025-08-05,2,Customer support was not helpful.
FB-0008499,GEN-01455,2025-07-05,3,Service is average. Room for improvement.
FB-0008500,GEN-01456,2026-03-08,5,"Fast and reliable, highly recommend."
FB-0008501,GEN-01457,2025-12-11,1,"Very poor service, would not recommend."
FB-0008502,GEN-01458,2025-12-18,1,"Very poor service, would not recommend."
FB-0008503,GEN-01459,2025-12-05,5,"Fast and reliable, highly recommend."
FB-0008504,GEN-01460,2026-06-02,1,"Very poor service, would not recommend."
FB-0008505,GEN-01461,2026-02-23,4,Mostly positive experience.
FB-0008506,GEN-01462,2025-07-02,2,Customer support was not helpful.
FB-0008507,GEN-01463,2026-01-01,2,Customer support was not helpful.
FB-0008508,GEN-01464,2026-01-28,4,Happy with the service overall.
FB-0008509,GEN-01465,2025-11-22,3,"It's okay, but not great."
FB-0008510,GEN-01466,2025-10-12,3,"It's okay, but not great."
FB-0008511,GEN-01467,2025-12-04,3,Had a few minor issues.
FB-0008512,GEN-01468,2025-08-08,4,Mostly positive experience.
FB-0008513,GEN-01469,2025-07-31,5,"Excellent service, very satisfied!"
FB-0008514,GEN-01470,2025-12-26,1,"Very poor service, would not recommend."
FB-0008515,GEN-01471,2025-12-07,5,"Great experience, no issues."
FB-0008516,GEN-01472,2025-09-24,3,Had a few minor issues.
FB-0008517,GEN-01473,2026-05-12,5,"Fast and reliable, highly recommend."
FB-0008518,GEN-01474,2026-03-03,2,Customer support was not helpful.
FB-0008519,GEN-01475,2026-02-23,5,"Great experience, no issues."
FB-0008520,GEN-01476,2026-02-13,2,"Poor experience, frequent disconnects."
FB-0008521,GEN-01477,2025-08-23,5,"Great experience, no issues."
FB-0008522,GEN-01478,2026-05-09,1,"Very poor service, would not recommend."
FB-0008523,GEN-01479,2025-11-28,2,"Poor experience, frequent disconnects."
FB-0008524,GEN-01480,2026-05-11,1,Extremely dissatisfied.
FB-0008525,GEN-01481,2025-12-05,5,"Great experience, no issues."
FB-0008526,GEN-01482,2026-03-27,2,"Poor experience, frequent disconnects."
FB-0008527,GEN-01483,2025-10-08,5,"Excellent service, very satisfied!"
FB-0008528,GEN-01484,2025-09-10,5,"Great experience, no issues."
FB-0008529,GEN-01485,2026-05-31,1,"Very poor service, would not recommend."
FB-0008530,GEN-01486,2026-06-13,1,Constantly having problems.
FB-0008531,GEN-01487,2025-12-18,1,"Very poor service, would not recommend."
FB-0008532,GEN-01488,2025-11-16,4,Happy with the service overall.
FB-0008533,GEN-01489,2025-09-04,1,"Very poor service, would not recommend."
FB-0008534,GEN-01490,2025-08-02,2,Not happy with the service.
FB-0008535,GEN-01491,2026-03-14,3,Had a few minor issues.
FB-0008536,GEN-01492,2025-11-12,2,Not happy with the service.
FB-0008537,GEN-01493,2025-07-03,4,Mostly positive experience.
FB-0008538,GEN-01494,2025-10-17,4,Happy with the service overall.
FB-0008539,GEN-01495,2026-02-27,4,Mostly positive experience.
FB-0008540,GEN-01496,2025-12-14,2,Customer support was not helpful.
FB-0008541,GEN-01497,2025-08-11,2,"Poor experience, frequent disconnects."
FB-0008542,GEN-01498,2025-09-03,4,Mostly positive experience.
FB-0008543,GEN-01499,2025-10-01,1,"Very poor service, would not recommend."
FB-0008544,GEN-01500,2025-07-14,1,Constantly having problems.
FB-0008545,GEN-01501,2025-08-05,3,"It's okay, but not great."
FB-0008546,GEN-01502,2025-09-03,4,Mostly positive experience.
FB-0008547,GEN-01503,2025-07-11,4,Happy with the service overall.
FB-0008548,GEN-01504,2025-12-25,5,"Excellent service, very satisfied!"
FB-0008549,GEN-01505,2025-10-05,1,Constantly having problems.
FB-0008550,GEN-01506,2026-03-31,3,"It's okay, but not great."
FB-0008551,GEN-01507,2025-11-27,5,"Fast and reliable, highly recommend."
FB-0008552,GEN-01508,2025-08-16,2,"Poor experience, frequent disconnects."
FB-0008553,GEN-01509,2025-09-07,3,"It's okay, but not great."
FB-0008554,GEN-01510,2025-11-26,2,"Poor experience, frequent disconnects."
FB-0008555,GEN-01511,2025-09-21,4,Mostly positive experience.
FB-0008556,GEN-01512,2025-11-11,3,"It's okay, but not great."
FB-0008557,GEN-01513,2025-11-10,2,Not happy with the service.
FB-0008558,GEN-01514,2025-11-14,2,Not happy with the service.
FB-0008559,GEN-01515,2026-06-15,5,"Fast and reliable, highly recommend."
FB-0008560,GEN-01516,2026-05-23,5,"Fast and reliable, highly recommend."
FB-0008561,GEN-01517,2026-06-22,5,"Great experience, no issues."
FB-0008562,GEN-01518,2026-01-22,2,"Poor experience, frequent disconnects."
FB-0008563,GEN-01519,2026-03-16,2,"Poor experience, frequent disconnects."
FB-0008564,GEN-01520,2026-02-09,1,Extremely dissatisfied.
FB-0008565,GEN-01521,2026-01-29,1,Constantly having problems.
FB-0008566,GEN-01522,2026-04-14,3,Service is average. Room for improvement.
FB-0008567,GEN-01523,2025-08-15,3,"It's okay, but not great."
FB-0008568,GEN-01524,2025-10-31,1,"Very poor service, would not recommend."
FB-0008569,GEN-01525,2026-06-08,3,"It's okay, but not great."
FB-0008570,GEN-01526,2025-11-25,2,"Poor experience, frequent disconnects."
FB-0008571,GEN-01527,2026-01-26,2,Not happy with the service.
FB-0008572,GEN-01528,2026-01-12,4,Happy with the service overall.
FB-0008573,GEN-01529,2026-05-15,2,Not happy with the service.
FB-0008574,GEN-01530,2026-05-09,1,Constantly having problems.
FB-0008575,GEN-01531,2025-12-08,2,Customer support was not helpful.
FB-0008576,GEN-01532,2026-04-28,4,Happy with the service overall.
FB-0008577,GEN-01533,2026-05-04,2,Customer support was not helpful.
FB-0008578,GEN-01534,2025-12-18,2,"Poor experience, frequent disconnects."
FB-0008579,GEN-01535,2026-03-10,5,"Excellent service, very satisfied!"
FB-0008580,GEN-01536,2026-06-19,4,Happy with the service overall.
FB-0008581,GEN-01537,2026-04-22,5,"Excellent service, very satisfied!"
FB-0008582,GEN-01538,2026-01-15,1,"Very poor service, would not recommend."
FB-0008583,GEN-01539,2025-07-29,5,"Fast and reliable, highly recommend."
FB-0008584,GEN-01540,2025-08-29,2,Not happy with the service.
FB-0008585,GEN-01541,2025-10-08,4,Happy with the service overall.
FB-0008586,GEN-01542,2026-05-16,1,Extremely dissatisfied.
FB-0008587,GEN-01543,2025-10-12,3,Service is average. Room for improvement.
FB-0008588,GEN-01544,2026-01-09,4,Mostly positive experience.
FB-0008589,GEN-01545,2025-08-14,3,Service is average. Room for improvement.
FB-0008590,GEN-01546,2026-03-10,1,"Very poor service, would not recommend."
FB-0008591,GEN-01547,2026-04-12,1,Extremely dissatisfied.
FB-0008592,GEN-01548,2026-01-19,3,"It's okay, but not great."
FB-0008593,GEN-01549,2026-04-20,4,Mostly positive experience.
FB-0008594,GEN-01550,2025-09-19,5,"Excellent service, very satisfied!"
FB-0008595,GEN-01551,2025-11-17,4,"Good service, but could be slightly faster."
FB-0008596,GEN-01552,2025-07-11,3,"It's okay, but not great."
FB-0008597,GEN-01553,2026-02-25,3,"It's okay, but not great."
FB-0008598,GEN-01554,2025-08-20,3,Had a few minor issues.
FB-0008599,GEN-01555,2026-06-27,5,"Excellent service, very satisfied!"
FB-0008600,GEN-01556,2025-10-30,1,Constantly having problems.
FB-0008601,GEN-01557,2025-10-14,3,Had a few minor issues.
FB-0008602,GEN-01558,2025-11-18,1,Constantly having problems.
FB-0008603,GEN-01559,2025-09-21,2,Not happy with the service.
FB-0008604,GEN-01560,2025-11-21,5,"Fast and reliable, highly recommend."
FB-0008605,GEN-01561,2026-05-31,5,"Fast and reliable, highly recommend."
FB-0008606,GEN-01562,2025-12-13,3,Service is average. Room for improvement.
FB-0008607,GEN-01563,2026-06-19,1,Constantly having problems.
FB-0008608,GEN-01564,2026-03-09,2,Not happy with the service.
FB-0008609,GEN-01565,2025-06-29,4,Mostly positive experience.
FB-0008610,GEN-01566,2026-03-19,4,Happy with the service overall.
FB-0008611,GEN-01567,2026-04-23,4,Happy with the service overall.
FB-0008612,GEN-01568,2025-12-04,2,Customer support was not helpful.
FB-0008613,GEN-01569,2025-12-17,4,"Good service, but could be slightly faster."
FB-0008614,GEN-01570,2026-02-13,5,"Excellent service, very satisfied!"
FB-0008615,GEN-01571,2025-07-20,2,Not happy with the service.
FB-0008616,GEN-01572,2026-03-24,1,Extremely dissatisfied.
FB-0008617,GEN-01573,2026-03-31,2,Customer support was not helpful.
FB-0008618,GEN-01574,2026-06-17,4,Mostly positive experience.
FB-0008619,GEN-01575,2025-11-30,3,Service is average. Room for improvement.
FB-0008620,GEN-01576,2026-05-07,1,Constantly having problems.
FB-0008621,GEN-01577,2026-03-21,2,Not happy with the service.
FB-0008622,GEN-01578,2026-06-21,1,"Very poor service, would not recommend."
FB-0008623,GEN-01579,2026-06-24,5,"Excellent service, very satisfied!"
FB-0008624,GEN-01580,2026-05-10,5,"Great experience, no issues."
FB-0008625,GEN-01581,2026-04-03,3,"It's okay, but not great."
FB-0008626,GEN-01582,2026-05-08,4,"Good service, but could be slightly faster."
FB-0008627,GEN-01583,2025-07-21,4,Happy with the service overall.
FB-0008628,GEN-01584,2026-03-23,2,"Poor experience, frequent disconnects."
FB-0008629,GEN-01585,2025-12-07,4,"Good service, but could be slightly faster."
FB-0008630,GEN-01586,2026-01-07,4,"Good service, but could be slightly faster."
FB-0008631,GEN-01587,2026-02-25,4,Happy with the service overall.
FB-0008632,GEN-01588,2025-11-05,3,Had a few minor issues.
FB-0008633,GEN-01589,2025-11-14,5,"Great experience, no issues."
FB-0008634,GEN-01590,2026-02-18,5,"Excellent service, very satisfied!"
FB-0008635,GEN-01591,2026-04-17,4,Mostly positive experience.
FB-0008636,GEN-01592,2026-01-13,1,Constantly having problems.
FB-0008637,GEN-01593,2025-08-07,1,Constantly having problems.
FB-0008638,GEN-01594,2025-11-29,4,"Good service, but could be slightly faster."
FB-0008639,GEN-01595,2026-03-16,2,Customer support was not helpful.
FB-0008640,GEN-01596,2026-02-05,5,"Great experience, no issues."
FB-0008641,GEN-01597,2025-08-01,3,Service is average. Room for improvement.
FB-0008642,GEN-01598,2026-05-22,2,"Poor experience, frequent disconnects."
FB-0008643,GEN-01599,2025-11-13,1,Constantly having problems.
FB-0008644,GEN-01600,2025-10-22,2,"Poor experience, frequent disconnects."
FB-0008645,GEN-01601,2026-06-10,3,"It's okay, but not great."
FB-0008646,GEN-01602,2026-05-06,5,"Excellent service, very satisfied!"
FB-0008647,GEN-01603,2025-08-30,2,"Poor experience, frequent disconnects."
FB-0008648,GEN-01604,2026-05-04,4,Mostly positive experience.
FB-0008649,GEN-01605,2026-03-17,1,Constantly having problems.
FB-0008650,GEN-01606,2025-08-17,3,Had a few minor issues.
FB-0008651,GEN-01607,2026-05-11,4,"Good service, but could be slightly faster."
FB-0008652,GEN-01608,2025-09-27,2,Customer support was not helpful.
FB-0008653,GEN-01609,2026-01-12,5,"Fast and reliable, highly recommend."
FB-0008654,GEN-01610,2025-11-05,4,"Good service, but could be slightly faster."
FB-0008655,GEN-01611,2025-08-20,5,"Excellent service, very satisfied!"
FB-0008656,GEN-01612,2025-12-08,1,Constantly having problems.
FB-0008657,GEN-01613,2025-09-06,5,"Fast and reliable, highly recommend."
FB-0008658,GEN-01614,2025-12-07,5,"Excellent service, very satisfied!"
FB-0008659,GEN-01615,2026-04-18,2,"Poor experience, frequent disconnects."
FB-0008660,GEN-01616,2025-12-01,2,"Poor experience, frequent disconnects."
FB-0008661,GEN-01617,2025-07-23,5,"Fast and reliable, highly recommend."
FB-0008662,GEN-01618,2025-12-11,2,"Poor experience, frequent disconnects."
FB-0008663,GEN-01619,2025-07-08,5,"Great experience, no issues."
FB-0008664,GEN-01620,2025-11-09,4,"Good service, but could be slightly faster."
FB-0008665,GEN-01621,2026-03-26,2,"Poor experience, frequent disconnects."
FB-0008666,GEN-01622,2026-02-13,3,Service is average. Room for improvement.
FB-0008667,GEN-01623,2025-10-25,5,"Fast and reliable, highly recommend."
FB-0008668,GEN-01624,2025-11-22,4,"Good service, but could be slightly faster."
FB-0008669,GEN-01625,2026-05-06,5,"Excellent service, very satisfied!"
FB-0008670,GEN-01626,2026-01-06,5,"Fast and reliable, highly recommend."
FB-0008671,GEN-01627,2025-10-16,5,"Excellent service, very satisfied!"
FB-0008672,GEN-01628,2026-03-19,1,Extremely dissatisfied.
FB-0008673,GEN-01629,2026-02-16,2,Not happy with the service.
FB-0008674,GEN-01630,2025-12-21,2,Not happy with the service.
FB-0008675,GEN-01631,2026-04-14,2,"Poor experience, frequent disconnects."
FB-0008676,GEN-01632,2025-09-20,2,Not happy with the service.
FB-0008677,GEN-01633,2026-04-07,5,"Great experience, no issues."
FB-0008678,GEN-01634,2026-04-02,1,"Very poor service, would not recommend."
FB-0008679,GEN-01635,2025-07-04,5,"Excellent service, very satisfied!"
FB-0008680,GEN-01636,2025-07-13,2,Customer support was not helpful.
FB-0008681,GEN-01637,2026-02-24,4,Happy with the service overall.
FB-0008682,GEN-01638,2025-07-30,2,Customer support was not helpful.
FB-0008683,GEN-01639,2025-08-15,2,Not happy with the service.
FB-0008684,GEN-01640,2025-12-25,5,"Excellent service, very satisfied!"
FB-0008685,GEN-01641,2025-11-15,1,Extremely dissatisfied.
FB-0008686,GEN-01642,2025-09-26,1,Extremely dissatisfied.
FB-0008687,GEN-01643,2025-06-30,2,Not happy with the service.
FB-0008688,GEN-01644,2025-10-31,5,"Great experience, no issues."
FB-0008689,GEN-01645,2026-02-21,4,Mostly positive experience.
FB-0008690,GEN-01646,2026-05-16,5,"Great experience, no issues."
FB-0008691,GEN-01647,2026-02-26,3,Service is average. Room for improvement.
FB-0008692,GEN-01648,2026-01-16,5,"Fast and reliable, highly recommend."
FB-0008693,GEN-01649,2025-12-06,3,Had a few minor issues.
FB-0008694,GEN-01650,2025-07-30,5,"Great experience, no issues."
FB-0008695,GEN-01651,2025-07-14,5,"Excellent service, very satisfied!"
FB-0008696,GEN-01652,2025-11-05,1,Constantly having problems.
FB-0008697,GEN-01653,2026-06-11,1,Constantly having problems.
FB-0008698,GEN-01654,2026-01-19,4,Mostly positive experience.
FB-0008699,GEN-01655,2025-06-29,2,Not happy with the service.
FB-0008700,GEN-01656,2025-07-09,4,Mostly positive experience.
FB-0008701,GEN-01657,2025-08-29,2,"Poor experience, frequent disconnects."
FB-0008702,GEN-01658,2025-07-19,1,"Very poor service, would not recommend."
FB-0008703,GEN-01659,2025-07-07,4,"Good service, but could be slightly faster."
FB-0008704,GEN-01660,2026-02-05,4,Mostly positive experience.
FB-0008705,GEN-01661,2026-02-06,4,Mostly positive experience.
FB-0008706,GEN-01662,2026-03-25,5,"Fast and reliable, highly recommend."
FB-0008707,GEN-01663,2026-02-21,5,"Excellent service, very satisfied!"
FB-0008708,GEN-01664,2026-03-15,3,Service is average. Room for improvement.
FB-0008709,GEN-01665,2025-07-19,3,"It's okay, but not great."
FB-0008710,GEN-01666,2025-12-12,1,Extremely dissatisfied.
FB-0008711,GEN-01667,2026-02-17,1,"Very poor service, would not recommend."
FB-0008712,GEN-01668,2025-12-08,2,Not happy with the service.
FB-0008713,GEN-01669,2025-10-04,4,Mostly positive experience.
FB-0008714,GEN-01670,2026-01-29,4,Happy with the service overall.
FB-0008715,GEN-01671,2026-02-07,5,"Fast and reliable, highly recommend."
FB-0008716,GEN-01672,2025-10-07,3,Had a few minor issues.
FB-0008717,GEN-01673,2026-01-15,4,Happy with the service overall.
FB-0008718,GEN-01674,2026-03-17,2,Customer support was not helpful.
FB-0008719,GEN-01675,2026-02-01,3,"It's okay, but not great."
FB-0008720,GEN-01676,2025-08-05,1,Extremely dissatisfied.
FB-0008721,GEN-01677,2025-10-17,5,"Great experience, no issues."
FB-0008722,GEN-01678,2026-06-16,4,Happy with the service overall.
FB-0008723,GEN-01679,2026-01-04,2,"Poor experience, frequent disconnects."
FB-0008724,GEN-01680,2025-09-10,1,Extremely dissatisfied.
FB-0008725,GEN-01681,2026-05-14,4,Mostly positive experience.
FB-0008726,GEN-01682,2026-04-26,3,"It's okay, but not great."
FB-0008727,GEN-01683,2025-12-23,4,Happy with the service overall.
FB-0008728,GEN-01684,2025-07-28,4,Happy with the service overall.
FB-0008729,GEN-01685,2025-08-19,2,"Poor experience, frequent disconnects."
FB-0008730,GEN-01686,2025-09-11,2,Not happy with the service.
FB-0008731,GEN-01687,2025-08-05,2,Not happy with the service.
FB-0008732,GEN-01688,2026-04-30,3,Had a few minor issues.
FB-0008733,GEN-01689,2026-03-12,2,Customer support was not helpful.
FB-0008734,GEN-01690,2025-08-11,3,Had a few minor issues.
FB-0008735,GEN-01691,2026-06-28,2,Not happy with the service.
FB-0008736,GEN-01692,2026-02-15,5,"Excellent service, very satisfied!"
FB-0008737,GEN-01693,2026-03-14,3,"It's okay, but not great."
FB-0008738,GEN-01694,2025-09-02,4,Happy with the service overall.
FB-0008739,GEN-01695,2025-11-16,3,"It's okay, but not great."
FB-0008740,GEN-01696,2025-12-14,4,"Good service, but could be slightly faster."
